action,block_minStateId,block_maxStateId,block_name,score,num
walk_W,3413,3413,crafting_table,0.0,0
sprint_W,3413,3413,crafting_table,0.0,0
walk_WA,3413,3413,crafting_table,0.0,0
sprint_WA,3413,3413,crafting_table,0.0,0
walk_A,3413,3413,crafting_table,0.0,0
sprint_A,3413,3413,crafting_table,0.0,0
walk_AS,3413,3413,crafting_table,0.0,0
sprint_AS,3413,3413,crafting_table,0.5525043677518908,1
walk_S,3413,3413,crafting_table,0.0,0
sprint_S,3413,3413,crafting_table,0.0,0
walk_SD,3413,3413,crafting_table,0.0,0
sprint_SD,3413,3413,crafting_table,0.0,0
walk_D,3413,3413,crafting_table,0.0,0
sprint_D,3413,3413,crafting_table,0.0,0
walk_DW,3413,3413,crafting_table,0.0,0
sprint_DW,3413,3413,crafting_table,0.0,0
break_U,3413,3413,crafting_table,0.0,0
break_UF,3413,3413,crafting_table,-0.4463807110237208,2
break_F,3413,3413,crafting_table,0.0,0
break_DF,3413,3413,crafting_table,-1.0,1
break_D,3413,3413,crafting_table,0.0,0
jump,3414,3421,wheat,0.0,0
sneak,3414,3421,wheat,0.0,0
offset,3414,3421,wheat,0.0,0
place,3414,3421,wheat,0.0,0
walk_W,3414,3421,wheat,0.0,0
sprint_W,3414,3421,wheat,0.0,0
walk_WA,3414,3421,wheat,0.0,0
sprint_WA,3414,3421,wheat,0.0,0
walk_A,3414,3421,wheat,0.0,0
sprint_A,3414,3421,wheat,0.0,0
walk_AS,3414,3421,wheat,0.0,0
sprint_AS,3414,3421,wheat,0.0,0
walk_S,3414,3421,wheat,0.0,0
sprint_S,3414,3421,wheat,0.0,0
walk_SD,3414,3421,wheat,0.0,0
sprint_SD,3414,3421,wheat,0.0,0
walk_D,3414,3421,wheat,0.0,0
sprint_D,3414,3421,wheat,0.0,0
walk_DW,3414,3421,wheat,0.0,0
sprint_DW,3414,3421,wheat,0.0,0
break_U,3414,3421,wheat,0.0,0
break_UF,3414,3421,wheat,0.0,0
break_F,3414,3421,wheat,0.0,0
break_DF,3414,3421,wheat,0.0,0
break_D,3414,3421,wheat,0.0,0
jump,3422,3429,farmland,0.0,0
sneak,3422,3429,farmland,0.0,0
offset,3422,3429,farmland,0.0,0
place,3422,3429,farmland,0.0,0
walk_W,3422,3429,farmland,0.0,0
sprint_W,3422,3429,farmland,0.0,0
walk_WA,3422,3429,farmland,0.0,0
sprint_WA,3422,3429,farmland,0.0,0
walk_A,3422,3429,farmland,0.0,0
sprint_A,3422,3429,farmland,0.0,0
walk_AS,3422,3429,farmland,0.0,0
sprint_AS,3422,3429,farmland,0.0,0
walk_S,3422,3429,farmland,0.0,0
sprint_S,3422,3429,farmland,0.0,0
walk_SD,3422,3429,farmland,0.0,0
sprint_SD,3422,3429,farmland,0.0,0
walk_D,3422,3429,farmland,0.0,0
sprint_D,3422,3429,farmland,0.0,0
walk_DW,3422,3429,farmland,0.0,0
sprint_DW,3422,3429,farmland,0.0,0
break_U,3422,3429,farmland,0.0,0
break_UF,3422,3429,farmland,0.0,0
break_F,3422,3429,farmland,0.0,0
break_DF,3422,3429,farmland,0.0,0
break_D,3422,3429,farmland,0.0,0
jump,3430,3437,furnace,0.0,0
sneak,3430,3437,furnace,0.0,0
offset,3430,3437,furnace,0.0,0
place,3430,3437,furnace,0.0,0
walk_W,3430,3437,furnace,0.0,0
sprint_W,3430,3437,furnace,0.0,0
walk_WA,3430,3437,furnace,0.0,0
sprint_WA,3430,3437,furnace,0.0,0
walk_A,3430,3437,furnace,0.0,0
sprint_A,3430,3437,furnace,0.0,0
walk_AS,3430,3437,furnace,0.0,0
sprint_AS,3430,3437,furnace,0.0,0
walk_S,3430,3437,furnace,0.0,0
sprint_S,3430,3437,furnace,0.0,0
walk_SD,3430,3437,furnace,0.0,0
sprint_SD,3430,3437,furnace,0.0,0
walk_D,3430,3437,furnace,0.0,0
sprint_D,3430,3437,furnace,0.0,0
walk_DW,3430,3437,furnace,0.0,0
sprint_DW,3430,3437,furnace,0.0,0
break_U,3430,3437,furnace,0.0,0
break_UF,3430,3437,furnace,0.0,0
break_F,3430,3437,furnace,0.0,0
break_DF,3430,3437,furnace,0.0,0
break_D,3430,3437,furnace,0.0,0
jump,3438,3469,oak_sign,0.0,0
sneak,3438,3469,oak_sign,0.0,0
offset,3438,3469,oak_sign,0.0,0
place,3438,3469,oak_sign,0.0,0
walk_W,3438,3469,oak_sign,0.0,0
sprint_W,3438,3469,oak_sign,0.0,0
walk_WA,3438,3469,oak_sign,0.0,0
sprint_WA,3438,3469,oak_sign,0.0,0
walk_A,3438,3469,oak_sign,0.0,0
sprint_A,3438,3469,oak_sign,0.0,0
walk_AS,3438,3469,oak_sign,0.0,0
sprint_AS,3438,3469,oak_sign,0.0,0
walk_S,3438,3469,oak_sign,0.0,0
sprint_S,3438,3469,oak_sign,0.0,0
walk_SD,3438,3469,oak_sign,0.0,0
sprint_SD,3438,3469,oak_sign,0.0,0
walk_D,3438,3469,oak_sign,0.0,0
sprint_D,3438,3469,oak_sign,0.0,0
walk_DW,3438,3469,oak_sign,0.0,0
sprint_DW,3438,3469,oak_sign,0.0,0
break_U,3438,3469,oak_sign,0.0,0
break_UF,3438,3469,oak_sign,0.0,0
break_F,3438,3469,oak_sign,0.0,0
break_DF,3438,3469,oak_sign,0.0,0
break_D,3438,3469,oak_sign,0.0,0
jump,3470,3501,spruce_sign,0.0,0
sneak,3470,3501,spruce_sign,0.0,0
offset,3470,3501,spruce_sign,0.0,0
place,3470,3501,spruce_sign,0.0,0
walk_W,3470,3501,spruce_sign,0.0,0
sprint_W,3470,3501,spruce_sign,0.0,0
walk_WA,3470,3501,spruce_sign,0.0,0
sprint_WA,3470,3501,spruce_sign,0.0,0
walk_A,3470,3501,spruce_sign,0.0,0
sprint_A,3470,3501,spruce_sign,0.0,0
walk_AS,3470,3501,spruce_sign,0.0,0
sprint_AS,3470,3501,spruce_sign,0.0,0
walk_S,3470,3501,spruce_sign,0.0,0
sprint_S,3470,3501,spruce_sign,0.0,0
walk_SD,3470,3501,spruce_sign,0.0,0
sprint_SD,3470,3501,spruce_sign,0.0,0
walk_D,3470,3501,spruce_sign,0.0,0
sprint_D,3470,3501,spruce_sign,0.0,0
walk_DW,3470,3501,spruce_sign,0.0,0
sprint_DW,3470,3501,spruce_sign,0.0,0
break_U,3470,3501,spruce_sign,0.0,0
break_UF,3470,3501,spruce_sign,0.0,0
break_F,3470,3501,spruce_sign,0.0,0
break_DF,3470,3501,spruce_sign,0.0,0
break_D,3470,3501,spruce_sign,0.0,0
jump,3502,3533,birch_sign,0.0,0
sneak,3502,3533,birch_sign,0.0,0
offset,3502,3533,birch_sign,0.0,0
place,3502,3533,birch_sign,0.0,0
walk_W,3502,3533,birch_sign,0.0,0
sprint_W,3502,3533,birch_sign,0.0,0
walk_WA,3502,3533,birch_sign,0.0,0
sprint_WA,3502,3533,birch_sign,0.0,0
walk_A,3502,3533,birch_sign,0.0,0
sprint_A,3502,3533,birch_sign,0.0,0
walk_AS,3502,3533,birch_sign,0.0,0
sprint_AS,3502,3533,birch_sign,0.0,0
walk_S,3502,3533,birch_sign,0.0,0
sprint_S,3502,3533,birch_sign,0.0,0
walk_SD,3502,3533,birch_sign,0.0,0
sprint_SD,3502,3533,birch_sign,0.0,0
walk_D,3502,3533,birch_sign,0.0,0
sprint_D,3502,3533,birch_sign,0.0,0
walk_DW,3502,3533,birch_sign,0.0,0
sprint_DW,3502,3533,birch_sign,0.0,0
break_U,3502,3533,birch_sign,0.0,0
break_UF,3502,3533,birch_sign,0.0,0
break_F,3502,3533,birch_sign,0.0,0
break_DF,3502,3533,birch_sign,0.0,0
break_D,3502,3533,birch_sign,0.0,0
jump,3534,3565,acacia_sign,0.0,0
sneak,3534,3565,acacia_sign,0.0,0
offset,3534,3565,acacia_sign,0.0,0
place,3534,3565,acacia_sign,0.0,0
walk_W,3534,3565,acacia_sign,0.0,0
sprint_W,3534,3565,acacia_sign,0.0,0
walk_WA,3534,3565,acacia_sign,0.0,0
sprint_WA,3534,3565,acacia_sign,0.0,0
walk_A,3534,3565,acacia_sign,0.0,0
sprint_A,3534,3565,acacia_sign,0.0,0
walk_AS,3534,3565,acacia_sign,0.0,0
sprint_AS,3534,3565,acacia_sign,0.0,0
walk_S,3534,3565,acacia_sign,0.0,0
sprint_S,3534,3565,acacia_sign,0.0,0
walk_SD,3534,3565,acacia_sign,0.0,0
sprint_SD,3534,3565,acacia_sign,0.0,0
walk_D,3534,3565,acacia_sign,0.0,0
sprint_D,3534,3565,acacia_sign,0.0,0
walk_DW,3534,3565,acacia_sign,0.0,0
sprint_DW,3534,3565,acacia_sign,0.0,0
break_U,3534,3565,acacia_sign,0.0,0
break_UF,3534,3565,acacia_sign,0.0,0
break_F,3534,3565,acacia_sign,0.0,0
break_DF,3534,3565,acacia_sign,0.0,0
break_D,3534,3565,acacia_sign,0.0,0
jump,3566,3597,jungle_sign,0.0,0
sneak,3566,3597,jungle_sign,0.0,0
offset,3566,3597,jungle_sign,0.0,0
place,3566,3597,jungle_sign,0.0,0
walk_W,3566,3597,jungle_sign,0.0,0
sprint_W,3566,3597,jungle_sign,0.0,0
walk_WA,3566,3597,jungle_sign,0.0,0
sprint_WA,3566,3597,jungle_sign,0.0,0
walk_A,3566,3597,jungle_sign,0.0,0
sprint_A,3566,3597,jungle_sign,0.0,0
walk_AS,3566,3597,jungle_sign,0.0,0
sprint_AS,3566,3597,jungle_sign,0.0,0
walk_S,3566,3597,jungle_sign,0.0,0
sprint_S,3566,3597,jungle_sign,0.0,0
walk_SD,3566,3597,jungle_sign,0.0,0
sprint_SD,3566,3597,jungle_sign,0.0,0
walk_D,3566,3597,jungle_sign,0.0,0
sprint_D,3566,3597,jungle_sign,0.0,0
walk_DW,3566,3597,jungle_sign,0.0,0
sprint_DW,3566,3597,jungle_sign,0.0,0
break_U,3566,3597,jungle_sign,0.0,0
break_UF,3566,3597,jungle_sign,0.0,0
break_F,3566,3597,jungle_sign,0.0,0
break_DF,3566,3597,jungle_sign,0.0,0
break_D,3566,3597,jungle_sign,0.0,0
jump,3598,3629,dark_oak_sign,0.0,0
sneak,3598,3629,dark_oak_sign,0.0,0
offset,3598,3629,dark_oak_sign,0.0,0
place,3598,3629,dark_oak_sign,0.0,0
walk_W,3598,3629,dark_oak_sign,0.0,0
sprint_W,3598,3629,dark_oak_sign,0.0,0
walk_WA,3598,3629,dark_oak_sign,0.0,0
sprint_WA,3598,3629,dark_oak_sign,0.0,0
walk_A,3598,3629,dark_oak_sign,0.0,0
sprint_A,3598,3629,dark_oak_sign,0.0,0
walk_AS,3598,3629,dark_oak_sign,0.0,0
sprint_AS,3598,3629,dark_oak_sign,0.0,0
walk_S,3598,3629,dark_oak_sign,0.0,0
sprint_S,3598,3629,dark_oak_sign,0.0,0
walk_SD,3598,3629,dark_oak_sign,0.0,0
sprint_SD,3598,3629,dark_oak_sign,0.0,0
walk_D,3598,3629,dark_oak_sign,0.0,0
sprint_D,3598,3629,dark_oak_sign,0.0,0
walk_DW,3598,3629,dark_oak_sign,0.0,0
sprint_DW,3598,3629,dark_oak_sign,0.0,0
break_U,3598,3629,dark_oak_sign,0.0,0
break_UF,3598,3629,dark_oak_sign,0.0,0
break_F,3598,3629,dark_oak_sign,0.0,0
break_DF,3598,3629,dark_oak_sign,0.0,0
break_D,3598,3629,dark_oak_sign,0.0,0
jump,3630,3693,oak_door,0.0,0
sneak,3630,3693,oak_door,0.0,0
offset,3630,3693,oak_door,0.0,0
place,3630,3693,oak_door,0.0,0
walk_W,3630,3693,oak_door,0.0,0
sprint_W,3630,3693,oak_door,0.0,0
walk_WA,3630,3693,oak_door,0.0,0
sprint_WA,3630,3693,oak_door,0.0,0
walk_A,3630,3693,oak_door,0.0,0
sprint_A,3630,3693,oak_door,0.0,0
walk_AS,3630,3693,oak_door,0.0,0
sprint_AS,3630,3693,oak_door,0.0,0
walk_S,3630,3693,oak_door,0.0,0
sprint_S,3630,3693,oak_door,0.0,0
walk_SD,3630,3693,oak_door,0.0,0
sprint_SD,3630,3693,oak_door,0.0,0
walk_D,3630,3693,oak_door,0.0,0
sprint_D,3630,3693,oak_door,0.0,0
walk_DW,3630,3693,oak_door,0.0,0
sprint_DW,3630,3693,oak_door,0.0,0
break_U,3630,3693,oak_door,0.0,0
break_UF,3630,3693,oak_door,0.0,0
break_F,3630,3693,oak_door,0.0,0
break_DF,3630,3693,oak_door,0.0,0
break_D,3630,3693,oak_door,0.0,0
jump,3694,3701,ladder,0.0,0
sneak,3694,3701,ladder,0.0,0
offset,3694,3701,ladder,0.0,0
place,3694,3701,ladder,0.0,0
walk_W,3694,3701,ladder,0.0,0
sprint_W,3694,3701,ladder,0.0,0
walk_WA,3694,3701,ladder,0.0,0
sprint_WA,3694,3701,ladder,0.0,0
walk_A,3694,3701,ladder,0.0,0
sprint_A,3694,3701,ladder,0.0,0
walk_AS,3694,3701,ladder,0.0,0
sprint_AS,3694,3701,ladder,0.0,0
walk_S,3694,3701,ladder,0.0,0
sprint_S,3694,3701,ladder,0.0,0
walk_SD,3694,3701,ladder,0.0,0
sprint_SD,3694,3701,ladder,0.0,0
walk_D,3694,3701,ladder,0.0,0
sprint_D,3694,3701,ladder,0.0,0
walk_DW,3694,3701,ladder,0.0,0
sprint_DW,3694,3701,ladder,0.0,0
break_U,3694,3701,ladder,0.0,0
break_UF,3694,3701,ladder,0.0,0
break_F,3694,3701,ladder,0.0,0
break_DF,3694,3701,ladder,0.0,0
break_D,3694,3701,ladder,0.0,0
jump,3702,3721,rail,0.0,0
sneak,3702,3721,rail,0.0,0
offset,3702,3721,rail,0.0,0
place,3702,3721,rail,0.0,0
walk_W,3702,3721,rail,0.0,0
sprint_W,3702,3721,rail,0.0,0
walk_WA,3702,3721,rail,0.0,0
sprint_WA,3702,3721,rail,0.0,0
walk_A,3702,3721,rail,0.0,0
sprint_A,3702,3721,rail,0.0,0
walk_AS,3702,3721,rail,0.0,0
sprint_AS,3702,3721,rail,0.0,0
walk_S,3702,3721,rail,0.0,0
sprint_S,3702,3721,rail,0.0,0
walk_SD,3702,3721,rail,0.0,0
sprint_SD,3702,3721,rail,0.0,0
walk_D,3702,3721,rail,0.0,0
sprint_D,3702,3721,rail,0.0,0
walk_DW,3702,3721,rail,0.0,0
sprint_DW,3702,3721,rail,0.0,0
break_U,3702,3721,rail,0.0,0
break_UF,3702,3721,rail,0.0,0
break_F,3702,3721,rail,0.0,0
break_DF,3702,3721,rail,0.0,0
break_D,3702,3721,rail,0.0,0
jump,3722,3801,cobblestone_stairs,0.0,0
sneak,3722,3801,cobblestone_stairs,0.0,0
offset,3722,3801,cobblestone_stairs,0.0,0
place,3722,3801,cobblestone_stairs,0.0,0
walk_W,3722,3801,cobblestone_stairs,0.0,0
sprint_W,3722,3801,cobblestone_stairs,0.0,0
walk_WA,3722,3801,cobblestone_stairs,0.0,0
sprint_WA,3722,3801,cobblestone_stairs,0.0,0
walk_A,3722,3801,cobblestone_stairs,0.0,0
sprint_A,3722,3801,cobblestone_stairs,0.0,0
walk_AS,3722,3801,cobblestone_stairs,0.0,0
sprint_AS,3722,3801,cobblestone_stairs,0.0,0
walk_S,3722,3801,cobblestone_stairs,0.0,0
sprint_S,3722,3801,cobblestone_stairs,0.0,0
walk_SD,3722,3801,cobblestone_stairs,0.0,0
sprint_SD,3722,3801,cobblestone_stairs,0.0,0
walk_D,3722,3801,cobblestone_stairs,0.0,0
sprint_D,3722,3801,cobblestone_stairs,0.0,0
walk_DW,3722,3801,cobblestone_stairs,0.0,0
sprint_DW,3722,3801,cobblestone_stairs,0.0,0
break_U,3722,3801,cobblestone_stairs,0.0,0
break_UF,3722,3801,cobblestone_stairs,0.0,0
break_F,3722,3801,cobblestone_stairs,0.0,0
break_DF,3722,3801,cobblestone_stairs,0.0,0
break_D,3722,3801,cobblestone_stairs,0.0,0
jump,3802,3809,oak_wall_sign,0.0,0
sneak,3802,3809,oak_wall_sign,0.0,0
offset,3802,3809,oak_wall_sign,0.0,0
place,3802,3809,oak_wall_sign,0.0,0
walk_W,3802,3809,oak_wall_sign,0.0,0
sprint_W,3802,3809,oak_wall_sign,0.0,0
walk_WA,3802,3809,oak_wall_sign,0.0,0
sprint_WA,3802,3809,oak_wall_sign,0.0,0
walk_A,3802,3809,oak_wall_sign,0.0,0
sprint_A,3802,3809,oak_wall_sign,0.0,0
walk_AS,3802,3809,oak_wall_sign,0.0,0
sprint_AS,3802,3809,oak_wall_sign,0.0,0
walk_S,3802,3809,oak_wall_sign,0.0,0
sprint_S,3802,3809,oak_wall_sign,0.0,0
walk_SD,3802,3809,oak_wall_sign,0.0,0
sprint_SD,3802,3809,oak_wall_sign,0.0,0
walk_D,3802,3809,oak_wall_sign,0.0,0
sprint_D,3802,3809,oak_wall_sign,0.0,0
walk_DW,3802,3809,oak_wall_sign,0.0,0
sprint_DW,3802,3809,oak_wall_sign,0.0,0
break_U,3802,3809,oak_wall_sign,0.0,0
break_UF,3802,3809,oak_wall_sign,0.0,0
break_F,3802,3809,oak_wall_sign,0.0,0
break_DF,3802,3809,oak_wall_sign,0.0,0
break_D,3802,3809,oak_wall_sign,0.0,0
jump,3810,3817,spruce_wall_sign,0.0,0
sneak,3810,3817,spruce_wall_sign,0.0,0
offset,3810,3817,spruce_wall_sign,0.0,0
place,3810,3817,spruce_wall_sign,0.0,0
walk_W,3810,3817,spruce_wall_sign,0.0,0
sprint_W,3810,3817,spruce_wall_sign,0.0,0
walk_WA,3810,3817,spruce_wall_sign,0.0,0
sprint_WA,3810,3817,spruce_wall_sign,0.0,0
walk_A,3810,3817,spruce_wall_sign,0.0,0
sprint_A,3810,3817,spruce_wall_sign,0.0,0
walk_AS,3810,3817,spruce_wall_sign,0.0,0
sprint_AS,3810,3817,spruce_wall_sign,0.0,0
walk_S,3810,3817,spruce_wall_sign,0.0,0
sprint_S,3810,3817,spruce_wall_sign,0.0,0
walk_SD,3810,3817,spruce_wall_sign,0.0,0
sprint_SD,3810,3817,spruce_wall_sign,0.0,0
walk_D,3810,3817,spruce_wall_sign,0.0,0
sprint_D,3810,3817,spruce_wall_sign,0.0,0
walk_DW,3810,3817,spruce_wall_sign,0.0,0
sprint_DW,3810,3817,spruce_wall_sign,0.0,0
break_U,3810,3817,spruce_wall_sign,0.0,0
break_UF,3810,3817,spruce_wall_sign,0.0,0
break_F,3810,3817,spruce_wall_sign,0.0,0
break_DF,3810,3817,spruce_wall_sign,0.0,0
break_D,3810,3817,spruce_wall_sign,0.0,0
jump,3818,3825,birch_wall_sign,0.0,0
sneak,3818,3825,birch_wall_sign,0.0,0
offset,3818,3825,birch_wall_sign,0.0,0
place,3818,3825,birch_wall_sign,0.0,0
walk_W,3818,3825,birch_wall_sign,0.0,0
sprint_W,3818,3825,birch_wall_sign,0.0,0
walk_WA,3818,3825,birch_wall_sign,0.0,0
sprint_WA,3818,3825,birch_wall_sign,0.0,0
walk_A,3818,3825,birch_wall_sign,0.0,0
sprint_A,3818,3825,birch_wall_sign,0.0,0
walk_AS,3818,3825,birch_wall_sign,0.0,0
sprint_AS,3818,3825,birch_wall_sign,0.0,0
walk_S,3818,3825,birch_wall_sign,0.0,0
sprint_S,3818,3825,birch_wall_sign,0.0,0
walk_SD,3818,3825,birch_wall_sign,0.0,0
sprint_SD,3818,3825,birch_wall_sign,0.0,0
walk_D,3818,3825,birch_wall_sign,0.0,0
sprint_D,3818,3825,birch_wall_sign,0.0,0
walk_DW,3818,3825,birch_wall_sign,0.0,0
sprint_DW,3818,3825,birch_wall_sign,0.0,0
break_U,3818,3825,birch_wall_sign,0.0,0
break_UF,3818,3825,birch_wall_sign,0.0,0
break_F,3818,3825,birch_wall_sign,0.0,0
break_DF,3818,3825,birch_wall_sign,0.0,0
break_D,3818,3825,birch_wall_sign,0.0,0
jump,3826,3833,acacia_wall_sign,0.0,0
sneak,3826,3833,acacia_wall_sign,0.0,0
offset,3826,3833,acacia_wall_sign,0.0,0
place,3826,3833,acacia_wall_sign,0.0,0
walk_W,3826,3833,acacia_wall_sign,0.0,0
sprint_W,3826,3833,acacia_wall_sign,0.0,0
walk_WA,3826,3833,acacia_wall_sign,0.0,0
sprint_WA,3826,3833,acacia_wall_sign,0.0,0
walk_A,3826,3833,acacia_wall_sign,0.0,0
sprint_A,3826,3833,acacia_wall_sign,0.0,0
walk_AS,3826,3833,acacia_wall_sign,0.0,0
sprint_AS,3826,3833,acacia_wall_sign,0.0,0
walk_S,3826,3833,acacia_wall_sign,0.0,0
sprint_S,3826,3833,acacia_wall_sign,0.0,0
walk_SD,3826,3833,acacia_wall_sign,0.0,0
sprint_SD,3826,3833,acacia_wall_sign,0.0,0
walk_D,3826,3833,acacia_wall_sign,0.0,0
sprint_D,3826,3833,acacia_wall_sign,0.0,0
walk_DW,3826,3833,acacia_wall_sign,0.0,0
sprint_DW,3826,3833,acacia_wall_sign,0.0,0
break_U,3826,3833,acacia_wall_sign,0.0,0
break_UF,3826,3833,acacia_wall_sign,0.0,0
break_F,3826,3833,acacia_wall_sign,0.0,0
break_DF,3826,3833,acacia_wall_sign,0.0,0
break_D,3826,3833,acacia_wall_sign,0.0,0
jump,3834,3841,jungle_wall_sign,0.0,0
sneak,3834,3841,jungle_wall_sign,0.0,0
offset,3834,3841,jungle_wall_sign,0.0,0
place,3834,3841,jungle_wall_sign,0.0,0
walk_W,3834,3841,jungle_wall_sign,0.0,0
sprint_W,3834,3841,jungle_wall_sign,0.0,0
walk_WA,3834,3841,jungle_wall_sign,0.0,0
sprint_WA,3834,3841,jungle_wall_sign,0.0,0
walk_A,3834,3841,jungle_wall_sign,0.0,0
sprint_A,3834,3841,jungle_wall_sign,0.0,0
walk_AS,3834,3841,jungle_wall_sign,0.0,0
sprint_AS,3834,3841,jungle_wall_sign,0.0,0
walk_S,3834,3841,jungle_wall_sign,0.0,0
sprint_S,3834,3841,jungle_wall_sign,0.0,0
walk_SD,3834,3841,jungle_wall_sign,0.0,0
sprint_SD,3834,3841,jungle_wall_sign,0.0,0
walk_D,3834,3841,jungle_wall_sign,0.0,0
sprint_D,3834,3841,jungle_wall_sign,0.0,0
walk_DW,3834,3841,jungle_wall_sign,0.0,0
sprint_DW,3834,3841,jungle_wall_sign,0.0,0
break_U,3834,3841,jungle_wall_sign,0.0,0
break_UF,3834,3841,jungle_wall_sign,0.0,0
break_F,3834,3841,jungle_wall_sign,0.0,0
break_DF,3834,3841,jungle_wall_sign,0.0,0
break_D,3834,3841,jungle_wall_sign,0.0,0
jump,3842,3849,dark_oak_wall_sign,0.0,0
sneak,3842,3849,dark_oak_wall_sign,0.0,0
offset,3842,3849,dark_oak_wall_sign,0.0,0
place,3842,3849,dark_oak_wall_sign,0.0,0
walk_W,3842,3849,dark_oak_wall_sign,0.0,0
sprint_W,3842,3849,dark_oak_wall_sign,0.0,0
walk_WA,3842,3849,dark_oak_wall_sign,0.0,0
sprint_WA,3842,3849,dark_oak_wall_sign,0.0,0
walk_A,3842,3849,dark_oak_wall_sign,0.0,0
sprint_A,3842,3849,dark_oak_wall_sign,0.0,0
walk_AS,3842,3849,dark_oak_wall_sign,0.0,0
sprint_AS,3842,3849,dark_oak_wall_sign,0.0,0
walk_S,3842,3849,dark_oak_wall_sign,0.0,0
sprint_S,3842,3849,dark_oak_wall_sign,0.0,0
walk_SD,3842,3849,dark_oak_wall_sign,0.0,0
sprint_SD,3842,3849,dark_oak_wall_sign,0.0,0
walk_D,3842,3849,dark_oak_wall_sign,0.0,0
sprint_D,3842,3849,dark_oak_wall_sign,0.0,0
walk_DW,3842,3849,dark_oak_wall_sign,0.0,0
sprint_DW,3842,3849,dark_oak_wall_sign,0.0,0
break_U,3842,3849,dark_oak_wall_sign,0.0,0
break_UF,3842,3849,dark_oak_wall_sign,0.0,0
break_F,3842,3849,dark_oak_wall_sign,0.0,0
break_DF,3842,3849,dark_oak_wall_sign,0.0,0
break_D,3842,3849,dark_oak_wall_sign,0.0,0
jump,3850,3873,lever,0.0,0
sneak,3850,3873,lever,0.0,0
offset,3850,3873,lever,0.0,0
place,3850,3873,lever,0.0,0
walk_W,3850,3873,lever,0.0,0
sprint_W,3850,3873,lever,0.0,0
walk_WA,3850,3873,lever,0.0,0
sprint_WA,3850,3873,lever,0.0,0
walk_A,3850,3873,lever,0.0,0
sprint_A,3850,3873,lever,0.0,0
walk_AS,3850,3873,lever,0.0,0
sprint_AS,3850,3873,lever,0.0,0
walk_S,3850,3873,lever,0.0,0
sprint_S,3850,3873,lever,0.0,0
walk_SD,3850,3873,lever,0.0,0
sprint_SD,3850,3873,lever,0.0,0
walk_D,3850,3873,lever,0.0,0
sprint_D,3850,3873,lever,0.0,0
walk_DW,3850,3873,lever,0.0,0
sprint_DW,3850,3873,lever,0.0,0
break_U,3850,3873,lever,0.0,0
break_UF,3850,3873,lever,0.0,0
break_F,3850,3873,lever,0.0,0
break_DF,3850,3873,lever,0.0,0
break_D,3850,3873,lever,0.0,0
jump,3874,3875,stone_pressure_plate,0.0,0
sneak,3874,3875,stone_pressure_plate,0.0,0
offset,3874,3875,stone_pressure_plate,0.0,0
place,3874,3875,stone_pressure_plate,0.0,0
walk_W,3874,3875,stone_pressure_plate,0.0,0
sprint_W,3874,3875,stone_pressure_plate,0.0,0
walk_WA,3874,3875,stone_pressure_plate,0.0,0
sprint_WA,3874,3875,stone_pressure_plate,0.0,0
walk_A,3874,3875,stone_pressure_plate,0.0,0
sprint_A,3874,3875,stone_pressure_plate,0.0,0
walk_AS,3874,3875,stone_pressure_plate,0.0,0
sprint_AS,3874,3875,stone_pressure_plate,0.0,0
walk_S,3874,3875,stone_pressure_plate,0.0,0
sprint_S,3874,3875,stone_pressure_plate,0.0,0
walk_SD,3874,3875,stone_pressure_plate,0.0,0
sprint_SD,3874,3875,stone_pressure_plate,0.0,0
walk_D,3874,3875,stone_pressure_plate,0.0,0
sprint_D,3874,3875,stone_pressure_plate,0.0,0
walk_DW,3874,3875,stone_pressure_plate,0.0,0
sprint_DW,3874,3875,stone_pressure_plate,0.0,0
break_U,3874,3875,stone_pressure_plate,0.0,0
break_UF,3874,3875,stone_pressure_plate,0.0,0
break_F,3874,3875,stone_pressure_plate,0.0,0
break_DF,3874,3875,stone_pressure_plate,0.0,0
break_D,3874,3875,stone_pressure_plate,0.0,0
jump,3876,3939,iron_door,0.0,0
sneak,3876,3939,iron_door,0.0,0
offset,3876,3939,iron_door,0.0,0
place,3876,3939,iron_door,0.0,0
walk_W,3876,3939,iron_door,0.0,0
sprint_W,3876,3939,iron_door,0.0,0
walk_WA,3876,3939,iron_door,0.0,0
sprint_WA,3876,3939,iron_door,0.0,0
walk_A,3876,3939,iron_door,0.0,0
sprint_A,3876,3939,iron_door,0.0,0
walk_AS,3876,3939,iron_door,0.0,0
sprint_AS,3876,3939,iron_door,0.0,0
walk_S,3876,3939,iron_door,0.0,0
sprint_S,3876,3939,iron_door,0.0,0
walk_SD,3876,3939,iron_door,0.0,0
sprint_SD,3876,3939,iron_door,0.0,0
walk_D,3876,3939,iron_door,0.0,0
sprint_D,3876,3939,iron_door,0.0,0
walk_DW,3876,3939,iron_door,0.0,0
sprint_DW,3876,3939,iron_door,0.0,0
break_U,3876,3939,iron_door,0.0,0
break_UF,3876,3939,iron_door,0.0,0
break_F,3876,3939,iron_door,0.0,0
break_DF,3876,3939,iron_door,0.0,0
break_D,3876,3939,iron_door,0.0,0
jump,3940,3941,oak_pressure_plate,0.0,0
sneak,3940,3941,oak_pressure_plate,0.0,0
offset,3940,3941,oak_pressure_plate,0.0,0
place,3940,3941,oak_pressure_plate,0.0,0
walk_W,3940,3941,oak_pressure_plate,0.0,0
sprint_W,3940,3941,oak_pressure_plate,0.0,0
